0,17.82,0.0,0.0,0.0,0.0
1,19.568201,0.02,1.3,1.28,0.84
2,17.375683,0.100200005,2.1330001,0.7528,0.88839996
3,17.373756,1.441002,2.94133,3.297528,0.958884
4,20.693737,2.05441,1.8294133,2.7529755,0.7695888
5,19.386938,2.5805442,1.338294,3.34753,0.067695886
6,21.10387,6.435806,2.4133828,3.4934754,0.46067697
7,16.67104,3.2743578,2.264134,3.1049347,0.83460677
8,23.086708,3.2627435,4.1826415,4.5110493,2.318346
9,17.840866,0.10262743,2.6018264,6.3851104,4.2131834
10,19.798409,0.6610263,2.586018,8.843851,3.3221319
11,18.737984,3.04661,6.27586,10.248439,2.4832213
12,22.62738,3.890466,10.062758,9.642484,3.3348322
13,19.036274,5.628905,14.670628,7.8564243,2.2133484
14,20.000362,4.446289,11.296706,8.428564,1.1621335
15,20.100004,1.1644629,8.922967,5.454286,3.0016215
16,18.640999,5.5516443,18.10923,8.114543,1.7900162
17,20.35641,8.805516,17.081093,8.651146,2.3479002
18,24.893564,3.898055,30.350811,11.376512,5.103479
19,40.998936,3.5389807,64.303505,11.953765,4.491035
20,40.85999,2.0553896,79.563034,12.929538,5.1049104
21,82.76859,1.3405539,111.68562,9.669295,3.4110491
22,46.207687,1.0934055,126.206856,9.386693,2.9541104
23,67.71208,0.63093406,127.16207,9.193867,6.029541
24,81.10712,0.60630935,127.071625,10.361938,5.1002955
25,39.87107,1.7760631,126.98072,11.27362,5.3510027
26,63.76871,3.7177606,127.12981,13.332737,4.73351
27,55.257687,1.5171776,130.3513,12.073328,1.3673351
28,59.742577,2.9051719,130.50351,14.440734,4.3736734
29,91.38742,2.5090516,130.22504,11.654407,5.5037365
30,70.323875,2.8850904,130.84224,10.046544,8.585037
31,58.82324,2.0188508,130.66841,10.280465,10.18585
32,79.60823,0.9401885,130.12668,10.422805,12.271858
33,75.39609,0.96940184,128.22127,10.514229,8.402719
34,50.24396,0.49969402,128.1622,10.215142,8.614027
35,52.082443,1.044997,126.781624,10.33215,11.376141
36,64.290825,1.01045,128.36781,10.273321,10.883762
37,60.16291,0.0501045,128.24367,11.462733,11.368838
38,53.40163,0.030501045,126.81244,12.104628,16.993689
39,55.054012,0.08030501,126.218124,16.771046,17.639936
40,77.580536,0.24080305,128.25218,15.12771,17.466398
41,57.475807,1.522408,129.97252,17.201277,15.894665
42,69.93475,1.1352241,125.819725,18.402014,24.548944
43,56.869347,1.9713522,129.8282,17.25402,26.715488
44,93.37869,0.019713523,126.90828,13.89254,33.357155
45,68.51379,0.26019713,126.889084,13.518926,34.713573
46,84.35513,0.24260196,128.24889,14.195189,30.327137
47,69.42355,2.602426,129.52249,21.231953,28.043272
48,51.324238,0.076024264,127.30522,19.74232,36.960434
49,74.623245,0.83076024,128.86305,20.737421,40.409603
50,91.05623,1.1283077,128.33864,27.477373,42.804096
51,60.12056,0.97128314,129.51338,16.014772,46.948044
52,58.791206,1.2897128,130.19513,11.490148,50.24948
53,53.57791,0.76289713,129.97195,12.714901,56.632496
54,57.40578,0.15762897,130.15971,14.307148,56.36633
55,84.714066,0.24157628,130.1416,21.48307,54.57366
56,60.33714,1.9424157,129.38141,17.90483,57.29574
57,88.25337,1.3694241,128.1338,20.699047,57.27296
58,81.792534,1.5936942,126.821335,16.76699,59.15273
59,53.757923,2.355937,128.14821,18.987669,61.91153
60,61.677578,1.3235594,129.40149,19.569878,59.969116
61,51.446777,1.7332356,129.43402,22.015697,60.85969
62,64.50447,2.1173322,129.32434,24.540155,55.128593
63,79.00504,2.7011733,125.47324,23.3654,53.22129
64,73.97005,1.8070117,127.984726,26.413654,57.162212
65,52.129696,0.86807007,130.07985,28.104136,55.75162
66,55.631298,0.76868075,128.2608,26.44104,59.177513
67,74.30631,2.227687,124.64261,33.04441,51.29178
68,66.58306,1.7422769,127.34643,27.510445,54.34292
69,54.31583,2.0174227,126.73347,34.155106,54.933426
70,52.49316,2.8001742,128.01733,34.94155,55.229336
71,53.17493,3.3380017,126.83018,38.589413,55.022293
72,78.43175,2.75338,126.4283,46.545895,52.010223
73,50.844315,1.5375339,131.16428,43.785458,54.3301
74,66.428444,1.5353754,130.19164,52.877853,50.0533
75,51.094288,3.5653536,126.001915,56.04878,50.72053
76,69.68094,3.5156536,128.62003,50.40049,49.637207
77,64.88681,2.8651567,130.6662,50.264004,49.316372
78,81.98887,1.6886516,129.78667,56.552643,47.523163
79,74.48989,1.7468866,130.12787,63.88553,45.155235
80,70.8749,1.0174689,130.02129,65.278854,40.971554
81,54.18875,0.6101747,128.56021,78.59279,36.439716
82,71.85188,0.96610177,127.3056,74.705925,41.594395
83,53.758514,1.9496609,128.73306,74.72706,45.38594
84,51.057587,1.6494966,129.82733,79.86727,46.703857
85,68.42058,3.5864952,127.79827,59.788673,52.92704
86,63.79421,2.1058648,130.398,55.277885,54.28927
87,73.35794,2.0910587,128.06398,49.69278,54.31289
88,84.773575,1.1209105,129.78064,43.31693,54.48313
89,59.567734,0.9712091,127.11781,41.69317,55.984833
90,57.08568,0.92971206,126.251175,37.656933,57.39985
91,78.45086,0.9892971,128.8625,40.79657,54.514
92,67.34451,0.87989295,131.74863,36.267967,53.755142
93,71.203445,2.4787989,132.29749,34.522682,57.017548
94,57.06203,0.944788,133.52296,26.385227,55.510178
95,59.23062,1.609448,134.98523,23.003853,61.7951
96,53.972305,1.3060945,133.13985,22.870039,65.26795
97,52.239723,2.6930609,132.1814,23.848701,65.27268
98,82.6624,3.2169306,131.05182,21.058487,62.782726
99,65.57662,2.8621693,128.58052,23.440586,63.197826
100,54.355766,2.4986217,126.5358,23.294405,62.491978
101,59.263554,3.2349863,126.99535,24.072945,63.09492
102,71.36264,7.75235,124.999954,23.94073,63.900948
103,49.20363,8.037523,125.08,24.679407,64.54901
104,64.782036,10.140375,129.8408,27.486794,67.26549
105,76.22782,7.211404,127.09841,26.424868,60.742657
106,72.71227,6.872114,127.38099,25.754248,60.497425
107,55.307125,5.4687214,129.1338,27.957544,58.154976
108,62.923073,5.6346874,128.27133,27.319574,56.60155
109,58.26923,6.6563473,130.91272,27.733196,59.366016
110,49.782696,4.9265633,131.63911,28.177332,54.76366
111,66.69783,5.3892655,130.26639,25.781773,46.937637
112,67.196976,7.143893,129.83267,29.747818,49.349377
113,52.271973,7.851439,129.69832,28.547478,51.513496
114,72.252716,7.4285145,130.98698,29.375473,59.315136
115,47.43253,7.4642854,130.06987,38.513756,57.393154
116,59.734325,9.854643,131.4807,40.745136,61.24393
117,59.777344,8.838546,129.2348,39.947453,67.14244
118,62.867775,8.828385,130.17235,32.639477,66.84142
119,79.298676,7.9082837,130.93172,33.296394,62.718414
120,57.15299,7.0990825,131.00932,29.732964,61.65718
121,58.721527,6.7909913,130.5101,28.24733,53.576572
122,57.057217,6.49791,131.9251,30.822474,55.205765
123,62.88057,5.4349794,129.39925,29.628225,58.422062
124,56.25881,5.40435,128.394,35.346283,60.47422
125,81.59259,4.8840437,126.78394,37.463463,53.704742
126,67.745926,3.7588403,131.44785,33.924633,57.027046
127,69.28746,4.3875885,132.99448,29.709246,58.70027
128,66.94288,2.2138758,134.34995,31.017092,56.637
129,89.93943,1.0921388,134.3835,35.82017,49.876366
130,62.469395,1.4009213,133.49384,33.058205,44.568764
131,63.974693,4.2040095,133.65494,29.230581,46.03569
132,83.25974,2.34204,136.27655,28.882305,44.450356
133,66.9426,2.5634203,130.42276,32.35882,48.8245
134,68.739426,2.955634,133.15424,33.14359,47.078243
135,76.88739,5.4895563,133.02155,33.241436,48.270782
136,68.53888,2.2348957,136.14021,36.672413,50.322704
137,65.67539,3.592349,133.1214,37.296722,51.143227
138,59.846752,3.7759235,131.69121,38.78297,49.32143
139,68.54847,5.7077594,132.15692,42.227833,44.863213
140,53.66548,2.7370777,133.41158,43.782276,44.10863
141,64.696655,5.687371,133.39412,42.757824,45.121082
142,63.28697,3.3268738,133.25395,38.57758,47.391212
143,73.43287,3.6232688,129.53253,37.62578,47.213913
144,95.77432,3.6962326,131.85532,36.116257,51.862137
145,58.327744,3.5369623,131.60855,39.08116,49.168625
146,58.873276,3.5353696,134.41608,38.59081,49.96169
147,49.98873,4.0753536,136.53416,38.27591,51.59962
148,64.46989,4.4207535,137.97534,34.49276,56.465996
149,68.9347,4.1742077,134.86975,32.654926,59.27466
150,58.019344,5.4117417,135.6787,28.726547,61.052746
151,64.4602,4.9541173,136.86679,28.647266,60.970528
152,63.2746,4.389541,135.13867,27.366472,57.199707
153,58.452744,6.4638953,132.69139,28.743664,53.791996
154,46.624527,5.4646387,129.93692,30.807436,51.96792
155,65.90624,4.854646,131.81938,30.548073,52.38968
156,63.059063,5.168546,134.7782,30.725481,59.173897
157,68.95059,5.431686,134.43779,32.387257,60.401737
158,78.87951,4.634317,135.14438,28.963873,55.42402
159,59.148792,4.696343,134.94145,32.16964,53.92424
160,60.71149,4.5069637,133.53941,36.081696,55.51924
161,73.51711,4.3250694,135.42538,33.120815,58.745193
162,73.76517,5.6332507,133.51425,32.50121,48.787453
163,82.087654,4.6163325,139.65514,34.12501,51.557877
164,65.920876,5.696163,143.25655,33.89125,42.665577
165,68.29921,3.9169617,139.65257,33.318913,32.286655
166,65.423,4.4091697,140.40652,33.61319,32.022865
167,62.564228,5.1640916,143.42406,35.176132,25.98023
168,74.22565,5.691641,144.48424,35.841763,25.639803
169,66.18226,5.3369164,140.61484,38.11842,23.386396
170,63.17182,5.033369,139.52615,34.191185,21.043865
171,71.56172,5.950334,135.76526,35.631912,23.10044
172,49.075615,7.1295033,136.62766,37.706318,25.311007
173,73.45076,6.901295,139.57628,37.307064,24.39311
174,65.374504,6.1590133,136.94576,35.94307,27.06393
175,83.87375,6.0215898,135.73946,34.48943,19.56064
176,103.28874,4.290216,137.47739,34.394894,20.045607
177,63.97289,3.412902,136.50478,39.24395,14.030457
178,66.14973,3.854129,135.50505,36.83244,13.970305
179,70.4015,4.5985413,134.45505,37.718327,15.959703
180,68.77402,5.565985,135.10455,34.917183,16.529596
181,54.17774,2.7156599,135.06105,33.29917,16.505295
182,64.601776,1.9871566,136.4906,32.282993,24.085054
183,70.60602,2.8498716,135.5849,32.34283,14.970851
184,55.11606,2.5784986,135.94585,31.333427,18.169708
185,68.80116,2.3757849,133.57945,33.213333,18.131697
186,61.148014,2.3837578,135.2358,33.302135,15.901318
187,69.40148,3.1438377,134.06236,29.833023,15.999014
188,58.514015,4.231438,135.02063,29.13833,20.109991
189,80.77514,7.0723143,136.06021,28.441381,19.5911
190,45.147755,3.8207233,135.61061,28.814415,23.40591
191,60.851475,3.8482075,134.6661,29.188145,25.194057
192,56.268517,4.158482,132.45667,27.95188,18.671942
193,69.95268,5.2915845,127.50457,25.50952,20.17672
194,58.009525,4.792916,130.88506,25.415094,29.501768
195,51.3701,7.287929,132.82884,26.73415,27.125017
196,60.9037,6.4328794,134.9883,25.23734,34.59125
197,58.119038,6.0243287,134.13988,21.802374,35.425915
198,61.511192,6.930243,133.3214,22.228022,41.594257
199,74.72511,5.8993025,132.87321,21.332281,43.215942
